<<<<<<< HEAD
1743088644291393 0
1743088644292025 0
1743088644292643 0
1743088644293268 0
1743088644293892 0
1743088644294518 0
1743088644295143 -1
1743088644295768 0
1743088644296391 0
1743088644297017 0
1743088644297642 0
1743088644298268 0
1743088644298892 0
1743088644299518 0
1743088644300143 0
1743088644300767 0
1743088644301392 0
1743088644302017 0
1743088644302642 0
1743088644303268 0
1743088644303892 0
1743088644304517 0
1743088644305143 0
1743088644305767 0
1743088644306393 0
1743088644307018 -1
1743088644307642 0
1743088644308268 0
1743088644308892 0
1743088644309517 0
1743088644310143 0
1743088644310767 0
1743088644311392 0
1743088644312023 0
1743088644312642 0
1743088644313267 0
1743088644313893 0
1743088644314517 0
1743088644315143 0
1743088644315768 0
1743088644316391 0
1743088644317018 0
1743088644317642 0
1743088644318268 0
1743088644318893 0
1743088644319517 0
1743088644320143 0
1743088644320767 0
1743088644321393 0
1743088644322018 0
1743088644322642 0
1743088644323267 0
1743088644323893 0
1743088644324517 0
1743088644325142 0
1743088644325769 0
1743088644326391 0
1743088644327018 0
1743088644327642 -1
1743088644328267 0
1743088644328893 0
1743088644329517 0
1743088644330142 0
1743088644330768 0
1743088644331391 0
1743088644332022 0
1743088644332644 0
1743088644333265 0
1743088644333893 0
1743088644334517 0
1743088644335142 0
1743088644335769 0
1743088644336391 0
1743088644337017 0
1743088644337643 0
1743088644338267 0
1743088644338892 0
1743088644339517 0
1743088644340142 0
1743088644340767 0
1743088644341392 0
1743088644342017 0
1743088644342642 0
1743088644343267 0
1743088644343893 0
1743088644344517 0
1743088644345142 0
1743088644345768 0
1743088644346392 0
1743088644347017 0
1743088644347643 0
1743088644348268 0
1743088644348892 0
1743088644349518 0
1743088644350142 -1
1743088644350767 0
1743088644351392 0
1743088644352021 0
1743088644352644 0
1743088644353267 0
1743088644353893 0
1743088644354518 0
1743088644355142 0
1743088644355769 0
1743088644356392 0
1743088644357017 0
1743088644357643 0
1743088644358267 0
1743088644358893 0
1743088644359518 0
1743088644360142 0
1743088644360767 0
1743088644361393 0
1743088644362017 0
1743088644362642 0
1743088644363268 0
1743088644363893 0
1743088644364517 0
1743088644365142 0
1743088644365767 0
1743088644366393 0
1743088644367017 0
1743088644367642 0
1743088644368269 0
1743088644368892 0
1743088644369518 0
1743088644370142 0
1743088644370767 0
1743088644371393 0
1743088644372021 0
1743088644372642 0
1743088644373268 0
1743088644373892 0
1743088644374518 0
1743088644375143 0
1743088644375768 0
1743088644376392 0
1743088644377017 0
1743088644377642 0
1743088644378268 0
1743088644378892 0
1743088644379517 0
1743088644380143 0
1743088644380767 0
1743088644381392 0
1743088644382017 0
1743088644382642 0
1743088644383268 0
1743088644383892 0
1743088644384517 0
1743088644385143 0
1743088644385767 0
1743088644386393 0
1743088644387018 0
1743088644387642 0
1743088644388269 0
1743088644388892 0
1743088644389517 0
1743088644390143 0
1743088644390767 0
1743088644391393 0
1743088644392022 -1
1743088644392642 0
1743088644393268 0
1743088644393892 0
1743088644394518 0
1743088644395143 0
1743088644395768 0
1743088644396391 0
1743088644397018 0
1743088644397642 0
1743088644398268 -1
1743088644398892 0
1743088644399517 0
1743088644400143 0
1743088644400767 0
1743088644401392 -1
1743088644402018 0
1743088644402642 0
1743088644403267 0
1743088644403893 0
1743088644404516 0
1743088644405143 0
1743088644405767 0
1743088644406392 0
1743088644407018 0
1743088644407642 0
1743088644408268 0
1743088644408893 0
1743088644409517 0
1743088644410143 0
1743088644410767 0
1743088644411392 -1
1743088644412022 0
1743088644412642 0
1743088644413267 0
1743088644413893 0
1743088644414517 0
1743088644415142 0
1743088644415768 0
1743088644416392 0
1743088644417018 0
1743088644417642 0
1743088644418267 0
1743088644418893 0
1743088644419517 0
1743088644420142 0
1743088644420768 0
1743088644421391 0
1743088644422017 0
1743088644422642 0
1743088644423267 0
1743088644423893 0
1743088644424517 0
1743088644425142 0
1743088644425768 0
1743088644426392 0
1743088644427017 0
1743088644427643 0
1743088644428268 -1
1743088644428892 0
1743088644429517 0
1743088644430142 0
1743088644430768 0
1743088644431392 0
1743088644432023 0
1743088644432643 0
1743088644433267 0
1743088644433893 0
1743088644434517 0
1743088644435142 0
1743088644435769 0
1743088644436391 0
1743088644437017 0
1743088644437643 0
1743088644438267 0
1743088644438893 0
1743088644439518 0
1743088644440142 0
1743088644440768 0
1743088644441392 0
1743088644442017 0
1743088644442643 0
1743088644443267 0
1743088644443893 0
1743088644444517 0
1743088644445142 0
1743088644445767 0
1743088644446393 0
1743088644447018 -1
1743088644447643 0
1743088644448268 -1
1743088644448892 0
1743088644449518 0
1743088644450142 -1
1743088644450767 0
1743088644451393 0
1743088644452021 0
1743088644452643 0
1743088644453268 0
1743088644453892 0
1743088644454518 0
1743088644455142 0
1743088644455769 0
1743088644456392 0
1743088644457017 0
1743088644457642 0
1743088644458268 0
1743088644458892 0
1743088644459518 0
1743088644460142 0
1743088644460768 0
1743088644461393 0
1743088644462017 0
1743088644462643 0
1743088644463268 0
1743088644463893 0
1743088644464517 0
1743088644465142 0
1743088644465767 0
1743088644466393 0
1743088644467017 0
1743088644467642 0
1743088644468269 0
1743088644468892 0
1743088644469517 0
1743088644470143 -1
1743088644470767 0
1743088644471393 0
1743088644472021 0
1743088644472642 0
1743088644473268 0
1743088644473892 0
1743088644474517 0
1743088644475143 0
1743088644475768 0
1743088644476392 0
1743088644477018 0
1743088644477642 0
1743088644478268 0
1743088644478892 0
1743088644479517 0
1743088644480143 0
1743088644480767 0
1743088644481392 0
1743088644482018 0
1743088644482642 0
1743088644483268 0
1743088644483893 0
1743088644484517 0
1743088644485143 0
1743088644485767 0
1743088644486392 0
1743088644487018 0
1743088644487642 0
1743088644488268 0
1743088644488893 0
1743088644489517 0
1743088644490143 0
1743088644490767 0
1743088644491392 0
1743088644492023 0
1743088644492642 0
1743088644493268 0
1743088644493893 0
1743088644494517 0
1743088644495143 0
1743088644495768 0
1743088644496392 0
1743088644497018 0
1743088644497642 0
1743088644498267 0
1743088644498893 0
1743088644499517 0
1743088644500142 0
1743088644500768 0
1743088644501392 0
1743088644502018 0
1743088644502642 0
1743088644503267 0
1743088644503893 0
1743088644504517 0
1743088644505142 0
1743088644505768 0
1743088644506392 0
1743088644507018 0
1743088644507645 0
1743088644508266 0
1743088644508893 0
1743088644509517 0
1743088644510143 0
1743088644510768 0
1743088644511392 0
1743088644512022 0
1743088644512643 0
1743088644513267 0
1743088644513892 0
1743088644514517 0
1743088644515143 0
1743088644515769 0
1743088644516391 0
1743088644517017 0
1743088644517643 0
1743088644518267 0
1743088644518892 0
1743088644519518 0
1743088644520142 0
1743088644520768 0
1743088644521392 0
1743088644522017 0
1743088644522643 0
1743088644523267 0
1743088644523894 0
1743088644524517 0
1743088644525142 0
1743088644525768 0
1743088644526392 0
1743088644527018 0
1743088644527643 0
1743088644528268 0
1743088644528893 0
1743088644529518 0
1743088644530142 0
1743088644530768 0
1743088644531393 0
1743088644532022 0
1743088644532643 0
1743088644533267 0
1743088644533893 0
1743088644534518 0
1743088644535142 0
1743088644535769 0
1743088644536392 0
1743088644537017 0
1743088644537642 0
1743088644538268 0
1743088644538892 0
1743088644539518 0
1743088644540142 0
1743088644540767 0
1743088644541393 0
1743088644542017 0
1743088644542642 0
1743088644543268 0
1743088644543892 0
1743088644544517 0
1743088644545142 0
1743088644545768 0
1743088644546393 0
1743088644547017 0
1743088644547642 -1
1743088644548269 0
1743088644548892 0
1743088644549517 -1
1743088644550143 0
1743088644550767 0
1743088644551393 0
1743088644552021 0
1743088644552642 0
1743088644553268 -1
1743088644553892 0
1743088644554517 0
1743088644555143 0
1743088644555768 0
1743088644556392 0
1743088644557017 0
1743088644557642 0
1743088644558268 0
1743088644558892 0
1743088644559517 0
1743088644560143 0
1743088644560767 0
1743088644561393 0
1743088644562020 0
1743088644562640 0
1743088644563268 0
1743088644563893 0
1743088644564517 0
1743088644565143 0
1743088644565767 0
1743088644566393 0
1743088644567020 0
1743088644567647 0
1743088644568274 0
1743088644568900 0
1743088644569523 0
1743088644570151 0
1743088644570775 0
1743088644571401 0
1743088644572034 0
1743088644572655 0
1743088644573282 0
1743088644573897 0
1743088644574520 0
1743088644575147 0
1743088644575774 0
1743088644576399 0
1743088644577022 0
1743088644577647 0
1743088644578275 0
1743088644578897 0
1743088644579528 0
1743088644580151 0
1743088644580773 0
1743088644581401 0
1743088644582034 0
1743088644582653 0
1743088644583271 0
1743088644583899 0
1743088644584527 0
1743088644585151 0
1743088644585772 0
1743088644586399 0
1743088644587023 0
1743088644587648 0
1743088644588272 0
1743088644588897 0
1743088644589524 0
1743088644590151 0
1743088644590773 0
1743088644591396 0
1743088644592032 0
1743088644592651 0
1743088644593273 0
1743088644593895 0
1743088644594521 0
1743088644595146 0
1743088644595773 0
1743088644596393 0
1743088644597022 0
1743088644597651 0
1743088644598280 0
1743088644598898 0
1743088644599526 0
1743088644600149 0
1743088644600778 -1
1743088644601399 0
1743088644602026 0
1743088644602649 0
1743088644603275 0
1743088644603899 0
1743088644604534 0
1743088644605152 -1
1743088644605777 0
1743088644606399 0
1743088644607027 0
1743088644607653 0
1743088644608279 0
1743088644608899 0
1743088644609527 0
1743088644610152 0
1743088644610774 0
1743088644611405 0
1743088644612032 0
1743088644612647 0
1743088644613272 0
1743088644613898 0
1743088644614524 0
1743088644615148 0
1743088644615771 0
1743088644616398 0
1743088644617022 0
1743088644617647 0
1743088644618278 0
1743088644618901 0
1743088644619531 0
1743088644620150 0
1743088644620776 0
1743088644621418 0
1743088644622061 0
1743088644622635 0
1743088644623332 0
1743088644623893 0
1743088644624558 0
1743088644625136 0
1743088644625795 0
1743088644626399 0
1743088644627024 0
1743088644627653 0
1743088644628280 0
1743088644628899 0
1743088644629524 0
1743088644630149 0
1743088644630778 0
1743088644631400 0
1743088644632040 0
1743088644632645 0
1743088644633270 0
1743088644633897 0
1743088644634525 0
1743088644635142 0
1743088644635771 0
1743088644636394 0
1743088644637020 0
1743088644637654 0
1743088644638278 0
1743088644638900 0
1743088644639540 0
1743088644640148 0
1743088644640774 0
1743088644641398 0
1743088644642029 0
1743088644642655 0
1743088644643274 0
1743088644643908 0
1743088644644543 0
1743088644645112 0
1743088644645779 0
1743088644646399 0
1743088644647025 0
1743088644647664 0
1743088644648290 0
1743088644648904 0
1743088644649523 0
1743088644650148 0
1743088644650774 0
1743088644651400 0
1743088644652032 0
1743088644652652 0
1743088644653275 0
1743088644653906 0
1743088644654527 0
1743088644655147 1291
1743088644655770 1291
1743088644656391 1291
1743088644657017 1210
1743088644657642 807
1743088644658268 323
1743088644658892 0
1743088644659517 0
1743088644660143 0
1743088644660767 0
1743088644661392 2047
1743088644662018 2047
1743088644662642 1856
1743088644663267 1372
1743088644663893 1291
1743088644664517 1291
1743088644665143 1291
1743088644665766 1291
1743088644666392 887
1743088644667018 403
1743088644667641 0
1743088644668267 0
1743088644668893 0
1743088644669517 0
1743088644670143 0
1743088644670767 2047
1743088644671392 1936
1743088644672025 1533
1743088644672642 1291
1743088644673268 1291
1743088644673893 1291
1743088644674517 1291
1743088644675143 968
1743088644675769 565
1743088644676391 0
1743088644677018 0
1743088644677642 0
1743088644678267 0
1743088644678893 0
1743088644679517 2047
1743088644680143 2017
1743088644680768 1614
1743088644681392 1291
1743088644682018 1291
1743088644682642 1291
1743088644683268 1291
1743088644683893 1049
1743088644684516 645
1743088644685142 242
1743088644685768 0
1743088644686392 0
1743088644687017 0
1743088644687642 0
1743088644688267 2047
1743088644688893 2047
1743088644689516 1694
1743088644690142 1291
1743088644690768 1291
1743088644691392 1291
1743088644692022 1291
1743088644692643 1210
1743088644693267 726
1743088644693893 323
1743088644694517 0
1743088644695142 0
1743088644695770 0
1743088644696391 0
1743088644697018 2047
1743088644697644 2047
1743088644698268 1856
1743088644698894 1291
1743088644699517 1291
1743088644700142 1291
1743088644700768 1291
1743088644701392 1291
1743088644702018 887
1743088644702642 404
1743088644703267 0
1743088644703893 0
1743088644704517 0
1743088644705143 0
1743088644705767 0
1743088644706393 2047
1743088644707019 1936
1743088644707642 1533
1743088644708269 1291
1743088644708893 1291
1743088644709517 1291
1743088644710143 1291
1743088644710767 968
1743088644711393 565
1743088644712023 0
1743088644712642 0
1743088644713267 0
1743088644713893 0
1743088644714517 0
1743088644715143 2047
1743088644715769 2017
1743088644716391 1614
1743088644717018 1291
1743088644717642 1291
1743088644718268 1291
1743088644718892 1291
1743088644719518 1049
1743088644720143 645
1743088644720767 242
1743088644721392 0
1743088644722018 0
1743088644722643 0
1743088644723268 0
1743088644723893 2047
1743088644724516 2047
1743088644725143 1694
1743088644725767 1291
1743088644726393 1291
1743088644727017 1291
1743088644727642 1291
1743088644728269 1210
1743088644728892 726
1743088644729517 323
1743088644730143 0
1743088644730767 0
1743088644731393 0
1743088644732024 0
1743088644732642 2047
1743088644733268 2047
1743088644733892 1856
1743088644734518 1291
1743088644735143 1291
1743088644735768 1291
1743088644736393 1291
1743088644737017 1291
1743088644737643 887
1743088644738268 403
1743088644738892 0
1743088644739517 0
1743088644740143 0
1743088644740767 0
1743088644741393 0
1743088644742017 2047
1743088644742643 1936
1743088644743268 1533
1743088644743893 1291
1743088644744516 1291
1743088644745142 1291
1743088644745767 1291
1743088644746393 968
1743088644747017 565
1743088644747642 0
1743088644748269 0
1743088644748891 0
1743088644749518 0
1743088644750142 0
1743088644750767 2047
1743088644751393 2017
1743088644752021 1614
1743088644752643 1291
1743088644753270 1291
1743088644753890 1291
1743088644754519 1291
1743088644755142 1049
1743088644755769 646
1743088644756392 242
1743088644757017 0
1743088644757643 0
1743088644758267 0
1743088644758893 0
1743088644759518 2047
1743088644760142 2047
1743088644760768 1694
1743088644761393 1291
1743088644762017 1291
1743088644762643 1291
1743088644763267 1291
1743088644763894 1210
1743088644764517 726
1743088644765142 323
1743088644765768 0
1743088644766393 0
1743088644767017 0
1743088644767643 0
1743088644768268 2047
1743088644768892 2047
1743088644769518 1856
1743088644770142 1291
1743088644770767 1291
1743088644771393 1291
1743088644772023 1291
1743088644772643 1291
1743088644773267 888
1743088644773892 403
1743088644774518 0
1743088644775142 0
1743088644775769 0
1743088644776392 0
1743088644777017 0
1743088644777643 2047
1743088644778267 1936
1743088644778892 1533
1743088644779518 1291
1743088644780142 1291
1743088644780768 1291
1743088644781393 1291
1743088644782017 968
1743088644782643 565
1743088644783267 0
1743088644783893 0
1743088644784517 0
1743088644785142 0
1743088644785768 0
1743088644786392 2047
1743088644787017 2017
1743088644787643 1614
